,0,1
0,-3.9344368,-0.019750481
1,-0.12394267,-2.1492674
2,-0.045126073,-3.1207733
3,-3.7282748,-0.0243278
4,-0.021276794,-3.8607585
5,-0.47565004,-0.97148895
6,-5.4995575,-0.0040969257
7,-0.46471512,-0.9897061
8,-0.049444534,-3.031525
9,-0.025532285,-3.6805499
10,-4.493832,-0.011240608
11,-2.8195727,-0.061483346
12,-1.188134,-0.36354053
13,-5.4152217,-0.00445825
14,-0.27315605,-1.431183
15,-1.7025394,-0.20116214
16,-0.023350963,-3.7687695
17,-0.03480294,-3.3754044
18,-0.024013622,-3.7411156
19,-4.927252,-0.007272793
20,-3.506488,-0.030461349
21,-0.06931745,-2.703518
22,-5.49828,-0.0041022683
23,-4.860095,-0.007779893
24,-0.025325768,-3.6885679
25,-1.6114225,-0.22264808
26,-1.8714567,-0.16711688
27,-5.548139,-0.0039023214
28,-0.029008409,-3.554638
29,-4.226497,-0.014711119
30,-0.028585413,-3.569119
31,-4.6130886,-0.009970622
32,-2.8050282,-0.0624129
33,-0.023065485,-3.7809303
34,-4.8782787,-0.007639242
35,-0.025137577,-3.6959348
36,-0.7372818,-0.65087825
37,-0.023457168,-3.7642858
38,-4.373168,-0.012691444
39,-0.26326853,-1.4633288
40,-0.4939264,-0.94218755
41,-4.793498,-0.008317947
42,-0.2585265,-1.4792371
43,-5.5635433,-0.003842591
44,-3.1863656,-0.04219979
45,-5.5055676,-0.00407235
46,-0.026641883,-3.6385627
47,-0.027170002,-3.619197
48,-5.214683,-0.0054509817
49,-0.0391762,-3.2592108
50,-5.2342978,-0.0053448635
51,-5.0882096,-0.0061881607
52,-1.3352835,-0.30528086
53,-0.022530647,-3.804123
54,-0.029411545,-3.5410373
55,-0.022470271,-3.8067772
56,-5.5431542,-0.0039217956
57,-5.4305162,-0.004390482
58,-0.025509391,-3.681434
59,-0.6174879,-0.7750028
60,-5.402742,-0.0045143836
61,-0.2196601,-1.6234941
62,-0.025004461,-3.7011786
63,-0.17950769,-1.8059487
64,-4.0041285,-0.018408641
65,-2.3296316,-0.10239996
66,-0.028775854,-3.5625737
67,-5.1297293,-0.0059357793
68,-3.3862016,-0.034422703
69,-0.027407454,-3.610612
70,-4.5956993,-0.010146466
71,-0.17641315,-1.821837
72,-4.6424885,-0.009680353
73,-0.13121082,-2.0958385
74,-0.025596892,-3.6780536
75,-4.0191107,-0.018132284
76,-0.04309457,-3.1658285
77,-0.559986,-0.84680426
78,-4.4504604,-0.011741812
79,-0.13764553,-2.0511065
80,-5.300652,-0.005000822
81,-2.7922134,-0.06324379
82,-2.0458136,-0.1384291
83,-1.0662704,-0.422037
84,-1.8189759,-0.17696601
85,-2.2853463,-0.10729439
86,-5.493645,-0.0041212635
87,-2.3739285,-0.097738795
88,-0.027116518,-3.6211386
89,-0.5124045,-0.9139271
90,-5.2494354,-0.005264349
91,-2.7802625,-0.064029045
92,-0.351309,-1.2166064
93,-0.112672396,-2.239078
94,-0.025144668,-3.695654
95,-0.022847155,-3.7903328
96,-0.6492118,-0.7391019
97,-5.090718,-0.0061726407
98,-5.169615,-0.005703011
99,-0.6111544,-0.78246796
100,-0.16344498,-1.8918889
101,-0.031966448,-3.4590092
102,-4.9336777,-0.0072260452
103,-0.57039016,-0.83311033
104,-0.037843205,-3.2931652
105,-0.7054764,-0.6809682
106,-4.0495434,-0.017584026
107,-5.503535,-0.0040806606
108,-1.0886961,-0.41046035
109,-0.3007754,-1.3480128
110,-1.8717802,-0.16705808
111,-1.2314639,-0.34512046
112,-1.400391,-0.28302705
113,-0.040751,-3.220582
114,-0.21648481,-1.6365254
115,-5.3704753,-0.0046628313
116,-4.7006755,-0.009130746
117,-0.02489819,-3.7053814
118,-0.026236465,-3.6536963
119,-4.2849693,-0.013869809
120,-3.0012693,-0.051002692
121,-0.028181365,-3.5831516
122,-5.3890963,-0.0045765657
123,-0.024118824,-3.7367961
124,-5.330544,-0.0048531354
125,-5.486887,-0.0041492805
126,-1.0294206,-0.44194326
