,0,1
0,-1.2464397,-0.33901274
1,-0.15102264,-1.9648867
2,-0.1385414,-2.0450568
3,-1.863241,-0.1686186
4,-0.08397244,-2.5189595
5,-0.07711295,-2.600793
6,-4.5159483,-0.010993389
7,-0.0856999,-2.4994476
8,-0.7351215,-0.65286386
9,-0.06966163,-2.6987343
10,-0.34411508,-1.2339075
11,-2.026702,-0.14129792
12,-3.111691,-0.04554737
13,-4.4899216,-0.011284929
14,-0.072464965,-2.6606655
15,-1.8632811,-0.16861126
16,-0.053618792,-2.9525461
17,-0.1689785,-1.8612838
18,-0.07587989,-2.6163037
19,-3.4180062,-0.033326898
20,-3.3645592,-0.03518925
21,-0.0675172,-2.7289412
22,-4.1949844,-0.015185697
23,-0.5982877,-0.7979572
24,-0.15541075,-1.9383829
25,-0.18293534,-1.7886959
26,-3.4928844,-0.030885052
27,-4.442607,-0.011835001
28,-0.15024489,-1.969671
29,-2.8860378,-0.057413895
30,-0.14585915,-1.9971573
31,-2.56754,-0.07982715
32,-3.5078356,-0.03041972
33,-0.062452096,-2.8044198
34,-1.488799,-0.2557229
35,-0.10002733,-2.351909
36,-0.42768887,-1.0555938
37,-0.0607137,-2.83179
38,-1.246596,-0.3389497
39,-1.3240471,-0.30932304
40,-0.14691043,-1.9904885
41,-3.9353118,-0.019733068
42,-0.10189839,-2.334296
43,-4.5199428,-0.01094941
44,-1.3556908,-0.29809502
45,-4.473417,-0.011473859
46,-0.088905096,-2.4643095
47,-0.099159636,-2.3601947
48,-4.2944546,-0.01373789
49,-0.6577062,-0.7298905
50,-4.325052,-0.013321207
51,-3.9741986,-0.018973175
52,-0.2460189,-1.522836
53,-0.07276373,-2.6566994
54,-0.06808197,-2.72089
55,-0.06532784,-2.760823
56,-3.8988688,-0.020472994
57,-4.2369967,-0.014556401
58,-0.09909734,-2.3607917
59,-0.21507783,-1.6423675
60,-4.3965626,-0.012396076
61,-0.37987044,-1.1518549
62,-0.10368708,-2.317773
63,-0.16353427,-1.8913862
64,-0.7422453,-0.6463472
65,-1.5837088,-0.22968066
66,-0.13299985,-2.0831704
67,-3.71142,-0.024746435
68,-2.6457005,-0.07359881
69,-0.10471394,-2.3084233
70,-2.1797626,-0.119987406
71,-0.5284713,-0.8903926
72,-0.294395,-1.3664217
73,-0.0956708,-2.3942966
74,-0.4689095,-0.98265535
75,-3.8531902,-0.021440161
76,-0.09813191,-2.3701074
77,-0.16258352,-1.8967537
78,-2.886157,-0.057406913
79,-0.1481658,-1.982592
80,-2.6336608,-0.07452426
81,-3.3521175,-0.035637643
82,-1.4720982,-0.2606423
83,-1.3951598,-0.28474426
84,-0.2153764,-1.6411241
85,-0.2771898,-1.4184484
86,-4.1899557,-0.015262834
87,-1.2733433,-0.32835725
88,-1.4424567,-0.26964098
89,-2.1420474,-0.1248993
90,-3.0026205,-0.050932113
91,-0.08307314,-2.5292828
92,-0.3340467,-1.2588526
93,-0.087430604,-2.4803069
94,-0.09834629,-2.3680305
95,-0.19462548,-1.7324129
96,-1.7833318,-0.18401572
97,-2.5729532,-0.07937866
98,-4.462067,-0.0116056055
99,-0.16152284,-1.9027834
100,-0.19343568,-1.7379696
101,-0.11224703,-2.2426517
102,-3.670394,-0.025796264
103,-0.19101726,-1.7493805
104,-0.25260356,-1.4995782
105,-0.24562334,-1.5242552
106,-4.119508,-0.016385991
107,-4.5348496,-0.010786443
108,-0.17209207,-1.8445381
109,-0.09328463,-2.4183798
110,-0.13197833,-2.0903807
111,-0.6123065,-0.78110236
112,-0.24026321,-1.5437477
113,-0.099863365,-2.353469
114,-0.1467057,-1.9917835
115,-4.4602933,-0.011626344
116,-2.519213,-0.08395019
117,-0.088403806,-2.4697165
118,-2.4155881,-0.09355802
119,-4.4188538,-0.012121231
120,-1.3561739,-0.29792723
121,-0.10941075,-2.2668524
122,-4.458195,-0.011650853
123,-0.09690655,-2.3820705
124,-3.8540442,-0.02142161
125,-2.518137,-0.08404445
126,-1.0077859,-0.45417175
127,-0.1412233,-2.0271935
128,-2.5946202,-0.07760946
129,-0.93676794,-0.4974035
130,-1.549304,-0.23875947
131,-0.07818322,-2.5875373
132,-3.9499376,-0.019443749
133,-1.7284971,-0.19546881
134,-0.71470875,-0.6720407
135,-3.8903255,-0.020650504
136,-0.20647596,-1.6790335
137,-4.1620502,-0.015698189
138,-1.64656,-0.2140744
139,-0.1631221,-1.893709
140,-0.14743745,-1.9871646
141,-0.08678015,-2.4874535
142,-2.6105177,-0.076337464
143,-1.037503,-0.43747967
144,-0.18322748,-1.7872422
145,-0.5760033,-0.8258573
146,-0.30024952,-1.349513
147,-0.22051501,-1.6200215
148,-0.41340676,-1.0829157
149,-0.10759096,-2.282732
150,-0.08368928,-2.5221977
151,-2.17762,-0.12026079
152,-2.172275,-0.12094592
153,-0.39725035,-1.115247
154,-0.729857,-0.6577374
155,-4.4335313,-0.011943496
156,-0.24562334,-1.5242552
157,-2.3080509,-0.10475506
158,-0.5853102,-0.8140343
159,-0.093563564,-2.4155312
160,-4.182253,-0.015381756
161,-0.07980173,-2.567845
162,-0.14848965,-1.9805663
163,-0.12772876,-2.1210308
164,-0.09737256,-2.3775024
165,-0.123808175,-2.1502872
166,-0.07534195,-2.6231527
167,-3.73637,-0.024129298
168,-4.0606375,-0.017388279
169,-0.23049268,-1.5805699
170,-4.4118967,-0.012206377
171,-0.86420894,-0.5471175
172,-0.06757313,-2.7281418
173,-1.3453515,-0.30171087
174,-0.112222835,-2.2428558
175,-0.082886405,-2.531442
176,-0.060864806,-2.829379
177,-4.4870524,-0.011317578
178,-0.17653745,-1.821193
179,-0.25383735,-1.4952972
180,-0.084180124,-2.5165918
181,-4.490579,-0.011277502
182,-0.055668965,-2.9160383
183,-0.0746162,-2.6324732
184,-0.40373987,-1.1020719
185,-0.15432055,-1.9448915
186,-0.107789084,-2.2809892
187,-0.53820324,-0.87658036
188,-4.1085653,-0.016567862
189,-4.0333886,-0.017872946
190,-1.1145453,-0.39759278
191,-1.5131397,-0.24874021
192,-0.08053901,-2.5590127
193,-4.318501,-0.01340931
194,-4.438203,-0.011887542
195,-0.2181261,-1.6297634
196,-4.0809703,-0.017035348
197,-0.0648996,-2.7671878
198,-0.9153143,-0.51147705
199,-0.6798012,-0.7066737
200,-0.18463892,-1.7802525
201,-0.47982424,-0.9646729
202,-0.15561952,-1.9371421
203,-0.09405696,-2.410514
204,-3.1149087,-0.045397576
205,-4.483892,-0.0113536455
206,-2.155704,-0.123096436
207,-0.083948545,-2.5192325
208,-0.18566044,-1.77523
209,-0.08562287,-2.500309
210,-0.19343568,-1.7379696
211,-4.4744124,-0.011462309
212,-0.21454172,-1.6446048
213,-4.406217,-0.012276326
214,-2.7699249,-0.06471637
215,-0.078687355,-2.5813582
216,-0.6018807,-0.7935876
217,-0.23563266,-1.5609851
218,-1.9642922,-0.1511196
219,-0.1061545,-2.295467
220,-0.8410623,-0.56431806
221,-4.459383,-0.011636949
222,-0.20233384,-1.6972979
223,-0.09080066,-2.4441457
224,-2.0521533,-0.13749115
225,-0.07114833,-2.6783524
226,-4.3680463,-0.012757003
227,-1.7169192,-0.19798595
228,-0.22137655,-1.6165372
229,-4.325484,-0.013315443
230,-0.46055996,-0.9967695
231,-0.0776945,-2.593567
232,-0.11998402,-2.1797884
233,-1.7917752,-0.18231842
234,-0.12667517,-2.1287985
235,-4.182299,-0.015381052
236,-0.09130467,-2.438859
237,-1.307596,-0.315354
238,-1.4095172,-0.28005943
239,-0.66165406,-0.7256646
240,-0.103888124,-2.315935
241,-0.15048356,-1.9682002
242,-2.4530656,-0.08995695
243,-4.466231,-0.011557057
244,-1.0492284,-0.43110275
245,-4.0709352,-0.017208666
246,-0.19548763,-1.7284101
247,-0.08464334,-2.5113325
248,-3.3655987,-0.03515196
249,-0.22765863,-1.5915787
250,-0.09856084,-2.3659573
251,-1.4504433,-0.26718205
252,-4.3848934,-0.012542535
253,-4.496208,-0.011213849
254,-1.9307781,-0.15669504
255,-3.4435608,-0.03247226
256,-4.4818463,-0.011376982
257,-2.0272279,-0.14121811
258,-0.23108125,-1.5783027
259,-2.3756468,-0.097562455
260,-2.4097168,-0.09413563
261,-0.13690086,-2.0561676
262,-2.1274605,-0.12685591
263,-2.6827753,-0.07082287
264,-0.08326939,-2.5270202
265,-0.2773563,-1.4179271
266,-1.4374095,-0.2712083
267,-4.040554,-0.017744249
268,-0.38940328,-1.1315312
269,-4.1925883,-0.015222446
270,-2.4153435,-0.09358202
271,-3.7539487,-0.023703769
272,-4.3070755,-0.01356444
273,-0.09571315,-2.3938742
274,-0.43353894,-1.0447237
275,-4.506281,-0.011100796
276,-0.65550494,-0.732262
277,-1.5780768,-0.23113991
278,-2.1562757,-0.123021595
279,-0.10880449,-2.2721117
280,-0.23078904,-1.5794272
281,-4.248085,-0.014394727
282,-0.22140722,-1.6164135
283,-0.09174959,-2.434216
284,-1.0757236,-0.41710898
285,-4.468859,-0.011526536
286,-0.33061555,-1.2675565
287,-2.2978349,-0.10588968
288,-4.5047503,-0.0111178905
289,-0.077188656,-2.5998487
290,-0.20855255,-1.6700289
291,-0.14147457,-2.025539
292,-0.10150901,-2.337933
293,-0.10797241,-2.27938
294,-4.240975,-0.014498127
295,-2.842196,-0.060065836
296,-0.068985604,-2.708152
297,-0.6880393,-0.6982812
298,-0.25949156,-1.4759729
299,-4.3343663,-0.013196862
300,-0.079034165,-2.5771313
301,-4.4196095,-0.012112045
302,-0.51508784,-0.9099312
303,-0.12695682,-2.1267152
304,-3.979331,-0.018875152
