,0,1
0,-2.5014696,-0.08551923
1,-0.09136767,-2.4381995
2,-0.30792114,-1.3279247
3,-0.83692205,-0.5674689
4,-0.07831639,-2.5859003
5,-0.3382557,-1.2483182
6,-4.658781,-0.009523202
7,-0.18770517,-1.7652675
8,-0.087205894,-2.4827693
9,-0.094619416,-2.4048293
10,-2.5921905,-0.07780579
11,-0.2408098,-1.5417374
12,-1.8319972,-0.17446472
13,-4.5774264,-0.01033455
14,-0.092827246,-2.42307
15,-0.43412542,-1.0436441
16,-0.080145076,-2.5637224
17,-0.09224714,-2.429053
18,-0.0894516,-2.4584503
19,-3.121447,-0.045094963
20,-3.8934333,-0.020585693
21,-0.084289044,-2.5153522
22,-4.100591,-0.016701637
23,-3.8302457,-0.021943279
24,-0.08402176,-2.5183961
25,-1.094886,-0.40733352
26,-1.1519618,-0.37982112
27,-4.4944386,-0.011233771
28,-0.09589578,-2.3920586
29,-2.6019206,-0.07702256
30,-0.08689349,-2.4862046
31,-4.295842,-0.013718723
32,-1.9435096,-0.15455131
33,-0.08591029,-2.4970994
34,-3.7039742,-0.02493377
35,-0.09188009,-2.4328587
36,-0.13048653,-2.101019
37,-0.08337479,-2.5258067
38,-1.7537001,-0.19011033
39,-0.24413754,-1.5296099
40,-0.1306918,-2.0995476
41,-2.8330317,-0.060635954
42,-0.092554405,-2.425879
43,-4.557415,-0.0105445385
44,-0.7641227,-0.62687707
45,-4.456098,-0.011675479
46,-0.091240905,-2.4395251
47,-0.08340363,-2.525475
48,-4.3080997,-0.013550445
49,-0.20675121,-1.6778344
50,-4.592168,-0.010182575
51,-4.310205,-0.0135217495
52,-0.3899129,-1.1304615
53,-0.08157035,-2.546797
54,-0.08680868,-2.4871387
55,-0.08938347,-2.4591777
56,-4.303659,-0.013611245
57,-4.612116,-0.009980419
58,-0.08843665,-2.4693613
59,-1.2007602,-0.35805488
60,-4.3549385,-0.012926474
61,-0.66526026,-0.72183424
62,-0.102093235,-2.3324814
63,-0.12625258,-2.131933
64,-2.5785794,-0.07891519
65,-1.8585126,-0.16948938
66,-0.089166395,-2.4615028
67,-4.2171464,-0.014850427
68,-2.8597233,-0.05899082
69,-0.08959712,-2.4568968
70,-1.5757561,-0.23174427
71,-0.19334961,-1.738373
72,-1.7316073,-0.19479866
73,-0.3584902,-1.1997498
74,-0.6844301,-0.7019409
75,-1.1562209,-0.37785935
76,-0.19795348,-1.7170675
77,-2.9485683,-0.0538383
78,-1.4057239,-0.2812885
79,-0.66792625,-0.71902066
80,-1.8677417,-0.16779415
81,-2.8662612,-0.05859494
82,-0.17940825,-1.8064544
83,-0.5087109,-0.9194711
84,-0.15697029,-1.9291571
85,-0.29204544,-1.3733171
86,-4.3495436,-0.012996844
87,-0.40716502,-1.0952213
88,-0.092325844,-2.4282384
