,0,1
0,-1.4665782,-0.26229197
1,-0.110854805,-2.2544491
2,-0.2477085,-1.5168016
3,-2.1422153,-0.12487699
4,-0.114585236,-2.223182
5,-0.09247975,-2.4266486
6,-3.4327984,-0.032829475
7,-0.12026692,-2.177572
8,-0.1047922,-2.3077145
9,-0.10525616,-2.303525
10,-1.1039581,-0.4028028
11,-1.0663526,-0.42199376
12,-3.270587,-0.038724344
13,-3.3314636,-0.036395095
14,-0.103319466,-2.3211443
15,-1.7312679,-0.19487174
16,-0.09471018,-2.403915
17,-0.10450564,-2.310312
18,-0.09204429,-2.4311543
19,-1.9797755,-0.14861624
20,-3.080426,-0.04702836
21,-0.09410546,-2.4100225
22,-3.2524521,-0.039447147
23,-1.955119,-0.15262404
24,-0.16658792,-1.87437
25,-0.9844799,-0.46781957
26,-3.3338475,-0.03630681
27,-3.351087,-0.035675142
28,-0.08287324,-2.5315943
29,-3.158289,-0.043427926
30,-0.11456632,-2.2233374
31,-0.9096067,-0.51530665
32,-3.3275566,-0.03654015
33,-0.09913006,-2.3604784
34,-3.300905,-0.037545875
35,-0.106661014,-2.2909563
36,-0.8655371,-0.54615134
37,-0.078363456,-2.5853233
38,-0.23826249,-1.5511495
39,-0.5535666,-0.8554208
40,-0.1172517,-2.2014854
41,-2.914267,-0.05577044
42,-0.11069731,-2.255794
43,-3.476375,-0.031407356
44,-0.35082203,-1.2177641
45,-3.48128,-0.03125127
46,-0.13186143,-2.09121
47,-0.082469024,-2.5362835
48,-3.2452397,-0.039738417
49,-0.13462576,-2.0718138
50,-3.4094434,-0.033618454
51,-3.14589,-0.043981824
52,-1.7437239,-0.1922119
53,-0.09730756,-2.378137
54,-0.17221178,-1.8439008
55,-0.08852241,-2.4684343
56,-3.1340594,-0.044517055
57,-3.1285415,-0.044768892
58,-0.106214,-2.294937
59,-0.13661951,-2.0580873
60,-3.4069424,-0.03370398
61,-0.2768625,-1.4194738
62,-0.110166244,-2.2603424
63,-0.09089765,-2.4431252
64,-0.100325525,-2.3490787
65,-2.9417753,-0.054215405
66,-0.08307907,-2.5292146
67,-3.3090012,-0.037237428
68,-1.2689593,-0.33006638
69,-0.120844305,-2.1730657
70,-3.280873,-0.038320355
71,-0.17788024,-1.8142667
72,-0.18049872,-1.8009237
73,-2.0151103,-0.14306901
74,-0.24335372,-1.5324497
75,-1.0206625,-0.44684374
76,-0.088427596,-2.4694586
77,-0.6077177,-0.7865623
78,-2.8214078,-0.06136709
79,-0.0953296,-2.397701
80,-3.109358,-0.04565614
81,-0.15384816,-1.947727
82,-2.7632904,-0.06516144
83,-0.362604,-1.1902736
84,-0.10121505,-2.3406882
85,-3.1477444,-0.043898426
86,-3.2110054,-0.041151263
87,-2.042478,-0.13892524
88,-0.09926586,-2.3591757
89,-0.5990517,-0.79702497
90,-3.3254411,-0.036618993
91,-0.10979246,-2.263557
92,-0.13176604,-2.091887
93,-0.097132444,-2.3798535
94,-0.2988385,-1.3535529
95,-0.10022265,-2.3500538
96,-0.54549396,-0.8664427
97,-3.0442636,-0.04880306
98,-3.3757386,-0.034791082
99,-0.151978,-1.9590464
100,-0.09180299,-2.4336607
101,-0.09289579,-2.4223654
102,-2.7581258,-0.065510176
103,-1.8925159,-0.16333362
104,-1.5080261,-0.250189
105,-1.6989027,-0.20197427
106,-1.3263161,-0.30850178
107,-3.3268566,-0.03656624
108,-0.64161396,-0.747481
109,-0.0855003,-2.5016809
110,-1.0396321,-0.4363132
111,-0.26756746,-1.4491858
112,-2.0882933,-0.13227321
113,-0.17449637,-1.8318312
114,-0.3377312,-1.2496226
115,-3.4501913,-0.03225413
116,-3.107961,-0.04572151
117,-0.09052825,-2.4470165
118,-0.1979299,-1.7171756
119,-0.6139083,-0.7792095
120,-1.3957019,-0.2845658
121,-0.14376782,-2.0105786
122,-3.3712661,-0.034949835
123,-0.15240707,-1.9564358
124,-3.184679,-0.042272586
125,-3.2772782,-0.038461003
126,-0.1621672,-1.8991154
127,-0.08388639,-2.519941
128,-1.255953,-0.33519912
129,-0.88885844,-0.5295409
130,-2.2130218,-0.11582588
131,-0.07393765,-2.6412737
132,-1.4280999,-0.2741265
133,-0.2413868,-1.5396216
134,-0.25121984,-1.5044085
135,-3.2634661,-0.039006535
136,-0.22666165,-1.5954878
137,-3.3567836,-0.035468757
138,-2.8775804,-0.057916
139,-0.12130183,-2.1695116
140,-0.123503946,-2.1525984
141,-0.09467917,-2.404227
142,-3.087882,-0.046670716
143,-2.625818,-0.07513364
144,-0.12607288,-2.1332698
145,-0.12209082,-2.1634145
146,-0.11977614,-2.1814208
147,-0.31354442,-1.3124934
148,-0.7556516,-0.63432086
149,-0.13272084,-2.0851338
150,-0.10336301,-2.320745
151,-2.8477378,-0.059723835
152,-0.29603767,-1.3616387
153,-0.0923265,-2.4282324
154,-0.089018196,-2.463094
155,-3.3805568,-0.0346209
156,-1.6989027,-0.20197427
157,-1.3169436,-0.31191063
158,-3.180811,-0.04243987
159,-0.115381666,-2.2166457
160,-1.8057089,-0.1795549
161,-0.12974823,-2.1063318
162,-0.1473571,-1.9876704
163,-0.22912197,-1.5858753
164,-0.07844193,-2.5843616
165,-0.54852474,-0.86227995
166,-0.084412746,-2.5139465
167,-3.075331,-0.047274332
168,-0.8881086,-0.53006476
169,-0.2360563,-1.5593922
170,-3.3914118,-0.034240708
171,-0.29093426,-1.376601
172,-0.09012396,-2.4512932
173,-0.6975235,-0.68878996
174,-0.11926765,-2.185426
175,-0.15374951,-1.9483206
176,-0.08611877,-2.4947786
177,-3.4380596,-0.032654345
178,-0.11409166,-2.2272565
179,-0.12484375,-2.142465
180,-0.07726777,-2.5988638
181,-3.352522,-0.035623033
182,-0.10795037,-2.279574
183,-0.076979406,-2.6024606
184,-0.115437,-2.2161937
185,-0.12842432,-2.1159403
186,-0.10089697,-2.3436797
187,-0.5609053,-0.845581
188,-2.835151,-0.060503665
189,-3.4299142,-0.03292591
190,-0.15735568,-1.9268929
191,-0.34395358,-1.2343007
192,-0.07729801,-2.5984867
193,-3.399906,-0.033946108
194,-3.4500937,-0.032257363
195,-0.48305622,-0.95944655
196,-0.5472926,-0.8639686
197,-0.1016054,-2.3370311
198,-0.14884031,-1.9783784
199,-1.0115873,-0.45199284
200,-0.09642722,-2.3867934
201,-0.14219116,-2.0208364
202,-0.6420855,-0.74695706
203,-0.07329885,-2.6496365
204,-1.566419,-0.23419382
205,-3.4730299,-0.031514324
206,-1.9404657,-0.15506096
207,-0.097991414,-2.371471
208,-0.09897836,-2.3619354
209,-0.09596011,-2.3914194
210,-0.09180299,-2.4336607
211,-3.5001943,-0.030656634
212,-0.092333995,-2.4281552
213,-3.381036,-0.034604087
214,-3.2111115,-0.0411468
215,-0.15788598,-1.9237864
216,-1.8157961,-0.17758285
217,-1.026238,-0.4437163
218,-0.21312034,-1.6505665
219,-0.14792554,-1.9840974
220,-1.289392,-0.32218826
221,-3.4129953,-0.033497185
222,-0.09288243,-2.4225023
223,-0.090300746,-2.4494205
224,-1.0024481,-0.45725322
225,-0.08543945,-2.5023632
226,-3.4651163,-0.031768646
227,-0.24482135,-1.5271409
