,0,1
0,-0.18579745,-1.7745591
1,-0.53598523,-0.87969995
2,-0.07215934,-2.6647413
3,-5.4373336,-0.0043605724
4,-0.073984146,-2.6406684
5,-0.07435628,-2.6358354
6,-5.4341297,-0.0043745777
7,-0.104171745,-2.313348
8,-0.07948017,-2.5717244
9,-0.057006124,-2.892964
10,-0.08026115,-2.5623324
11,-0.08120716,-2.5510802
12,-4.03234,-0.017891916
13,-5.388923,-0.0045773964
14,-0.1978368,-1.7176007
15,-4.8423557,-0.007919697
16,-0.06917196,-2.7055454
17,-0.07360047,-2.6456778
18,-0.07643189,-2.6093273
19,-5.4654202,-0.0042395005
20,-2.3446374,-0.100795336
21,-0.07139699,-2.674985
22,-5.477542,-0.0041883374
23,-0.62838835,-0.7623919
24,-0.0782292,-2.5869715
25,-0.07780887,-2.5921526
26,-4.900426,-0.0074712387
27,-5.50959,-0.0040559657
28,-0.07445698,-2.6345313
29,-1.6100447,-0.22299191
30,-0.1153499,-2.216906
31,-5.1106153,-0.006050603
32,-0.19770093,-1.7182221
33,-0.07304889,-2.652929
34,-5.235006,-0.0053410693
35,-0.07066982,-2.6848638
36,-0.10421847,-2.3129222
37,-0.06809377,-2.7207227
38,-0.35161442,-1.2158811
39,-1.5775089,-0.23128767
40,-1.5636797,-0.23491792
41,-5.121269,-0.0059863795
42,-0.06683046,-2.7388256
43,-5.4431996,-0.0043350533
44,-1.5555656,-0.23707762
45,-5.4017444,-0.004518893
46,-0.09428816,-2.4081728
47,-0.07288089,-2.6551478
48,-5.476705,-0.0041918987
49,-0.08538976,-2.5029209
50,-5.4322,-0.0043830043
51,-2.5960004,-0.07749815
52,-3.8224332,-0.022117263
53,-0.07508808,-2.6264029
54,-0.07449991,-2.6339755
55,-0.0739227,-2.6414695
56,-5.4426622,-0.0043373085
57,-5.464089,-0.0042451983
58,-0.08023915,-2.5625956
59,-0.075806625,-2.6172333
60,-5.1612372,-0.0057511334
61,-0.10269175,-2.3269298
62,-0.07947026,-2.5718446
63,-0.074893095,-2.628907
64,-0.073700584,-2.644368
65,-2.287971,-0.10699751
66,-0.08165462,-2.545806
67,-4.001418,-0.018458966
68,-4.8355556,-0.00797398
69,-0.07733343,-2.5980458
70,-5.1560516,-0.00578112
71,-0.7965304,-0.5994576
72,-4.365029,-0.012795843
73,-2.7559438,-0.06565811
74,-0.07433171,-2.6361532
75,-2.4857566,-0.08693415
76,-0.43477562,-1.042449
77,-0.086401574,-2.4916396
78,-1.5384836,-0.24169765
79,-0.07914387,-2.5757983
80,-4.119875,-0.01638001
81,-3.9062207,-0.020321501
82,-4.687842,-0.00924922
83,-2.5703092,-0.07959732
84,-0.07312602,-2.651911
85,-0.093107715,-2.4201903
86,-5.4932513,-0.0041229255
87,-0.70135313,-0.6850079
88,-0.08249778,-2.535949
89,-2.4238882,-0.09274771
90,-5.350519,-0.004757039
91,-0.11250368,-2.2404943
92,-0.34807742,-1.2243259
93,-0.07261475,-2.6586752
94,-0.0687408,-2.7115855
95,-0.07654409,-2.6079164
96,-0.5354617,-0.88043845
97,-5.207459,-0.00549058
98,-5.4397473,-0.004350009
99,-0.08851914,-2.4684691
100,-0.077092975,-2.601042
