,0,1
0,-0.15524857,-1.9393476
1,-0.46532267,-0.98867977
2,-0.3431064,-1.2363675
3,-0.26208642,-1.4672637
4,-0.026945721,-3.6273751
5,-0.05649027,-2.9017982
6,-5.235791,-0.0053368006
7,-0.048163563,-3.0571365
8,-0.035196844,-3.3643463
9,-0.030506792,-3.5050218
10,-3.4606717,-0.031912528
11,-0.44670707,-1.020905
12,-3.8368764,-0.021796674
13,-4.830092,-0.008017855
14,-0.03840548,-3.2786965
15,-0.060404915,-2.836736
16,-0.025017716,-3.700656
17,-0.0507846,-3.005446
18,-0.026001407,-3.6625786
19,-4.1483116,-0.015917027
20,-0.21683776,-1.6350665
21,-0.044437125,-3.1358173
22,-4.309526,-0.01353104
23,-4.5371656,-0.010761442
24,-0.030399367,-3.5084956
25,-0.13277659,-2.084741
26,-2.15156,-0.12364059
27,-4.931589,-0.007241194
28,-0.024729805,-3.7120872
29,-2.5246518,-0.08347525
30,-0.18717197,-1.7678541
31,-4.45318,-0.0117097655
32,-1.4192854,-0.2769225
33,-0.027414761,-3.6103508
34,-3.5429006,-0.029355982
35,-0.04740133,-3.0727134
36,-0.07193251,-2.6677773
37,-0.029404601,-3.5412717
38,-0.076507874,-2.608371
39,-0.15461637,-1.9431208
40,-0.2620659,-1.4673321
41,-3.9588594,-0.019269297
42,-0.09550709,-2.3959289
43,-5.1898417,-0.005588503
44,-0.6015782,-0.793954
45,-5.176037,-0.005666384
46,-0.0307238,-3.4980383
47,-0.034632877,-3.3802192
48,-4.408429,-0.012249007
49,-0.056443963,-2.9025953
50,-4.886929,-0.0075731087
51,-3.368971,-0.035031565
52,-0.2538526,-1.4952441
53,-0.028931167,-3.5572658
54,-0.03846559,-3.2771618
55,-0.02777402,-3.5975075
56,-0.6984073,-0.68791455
57,-5.044373,-0.006466417
58,-0.03877962,-3.269187
59,-0.07413946,-2.6386473
60,-5.036949,-0.0065147397
61,-0.15681183,-1.93009
62,-0.058159873,-2.8734984
63,-0.035332177,-3.3605738
64,-0.13130324,-2.0951796
65,-0.92649937,-0.50407726
66,-0.03534702,-3.3601627
67,-4.441215,-0.0118516125
68,-2.4888628,-0.08665248
69,-0.030334722,-3.51059
70,-0.4102734,-1.0890645
71,-0.094758436,-2.4034295
72,-0.2583141,-1.4799571
73,-0.08897076,-2.4636035
74,-0.028021181,-3.588771
75,-1.3291008,-0.30749732
76,-0.051549014,-2.9908848
77,-0.11283406,-2.2377234
78,-2.550039,-0.081295304
79,-0.05460298,-2.9348445
80,-0.20452476,-1.6875862
81,-0.20391664,-1.6902703
82,-1.0105883,-0.4525642
83,-0.050730553,-3.0064847
84,-0.43244743,-1.0467384
85,-0.0385023,-3.276226
86,-0.6348723,-0.75502926
87,-0.24747863,-1.5176197
88,-1.8954952,-0.16280599
89,-0.056126866,-2.9080737
90,-4.5940146,-0.010163695
91,-0.08791525,-2.4750168
92,-0.03379192,-3.4043818
93,-0.08614809,-2.4944518
94,-0.0418259,-3.1950786
95,-0.026649892,-3.6382642
96,-0.19427894,-1.7340275
97,-4.2140036,-0.014897407
98,-4.877773,-0.0076431455
99,-0.8371305,-0.5673098
100,-0.061259568,-2.823109
101,-0.03265342,-3.4380884
102,-4.256726,-0.014269928
103,-0.60224515,-0.79314613
104,-0.047367338,-3.0734127
105,-0.05283097,-2.9669569
106,-2.3400724,-0.10128066
107,-5.213898,-0.00545525
108,-0.06235007,-2.8060033
109,-0.03350848,-3.4126647
110,-0.10328657,-2.3214471
111,-0.04730935,-3.0746098
112,-1.2189432,-0.35032704
113,-0.058860116,-2.8618774
114,-0.09817168,-2.3697224
115,-4.7338147,-0.008831725
116,-0.47295478,-0.97593
117,-0.027083335,-3.6223466
118,-0.07722838,-2.5993545
119,-0.4875103,-0.9523159
120,-0.8931595,-0.5265491
121,-0.03551892,-3.3553953
122,-5.258039,-0.005219049
123,-0.033483464,-3.4133983
124,-2.3269072,-0.10269422
125,-4.1368675,-0.0161018
126,-0.07395249,-2.641081
127,-0.040898055,-3.2170532
128,-2.1132174,-0.12879813
129,-0.21963312,-1.623604
130,-0.11809855,-2.1947038
131,-0.027456632,-3.6088448
132,-1.4667835,-0.26223034
133,-4.629402,-0.009808559
134,-0.030755822,-3.4970133
135,-4.0067616,-0.01835972
136,-0.041345157,-3.2064004
137,-2.6033769,-0.07690611
138,-0.3035017,-1.340284
139,-0.20205365,-1.6985484
140,-0.062415924,-2.8049805
141,-0.14295949,-2.0158222
142,-0.5332216,-0.88361
143,-0.7570487,-0.63308495
144,-0.054479938,-2.9370384
145,-0.0342596,-3.3908694
146,-0.060166977,-2.8405647
147,-0.34886348,-1.2224404
148,-0.031622205,-3.4696667
149,-0.030044869,-3.5200489
150,-0.029973721,-3.5223854
151,-4.3341994,-0.013199098
152,-0.24205661,-1.537172
153,-3.5301976,-0.029736878
154,-0.07178429,-2.6697671
155,-4.9416404,-0.0071685254
156,-0.047114108,-3.0786464
157,-1.8679533,-0.16775544
158,-0.3365188,-1.2526464
159,-0.20664448,-1.6782992
160,-3.2546484,-0.039358903
161,-0.056327347,-2.9046068
162,-0.03112382,-3.485304
163,-0.26623103,-1.4535546
164,-0.036553483,-3.3272014
165,-0.057013784,-2.8928332
166,-0.059271395,-2.8551183
167,-3.6369905,-0.026684366
168,-0.5609506,-0.8455209
169,-0.10600001,-2.2968483
170,-5.209344,-0.0054802657
171,-0.3042854,-1.338077
