,0,1
0,-0.5994746,-0.79650974
1,-0.33699337,-1.2514613
2,-0.49668252,-0.9378878
3,-0.80579853,-0.5919111
4,-0.09414615,-2.4096103
5,-0.18767159,-1.7654305
6,-4.3608685,-0.01284951
7,-0.05296055,-2.9645717
8,-0.10418721,-2.313207
9,-0.046385787,-3.093865
10,-2.126718,-0.1269564
11,-0.5816069,-0.818709
12,-2.6401906,-0.0740209
13,-3.9610546,-0.019226732
14,-0.20907013,-1.6678001
15,-1.5046141,-0.25116113
16,-0.059730798,-2.847624
17,-0.8873867,-0.5305698
18,-0.0449002,-3.1256797
19,-3.3021896,-0.037496846
20,-1.2266951,-0.3470927
21,-0.09050309,-2.447281
22,-3.7229238,-0.024459958
23,-3.783235,-0.02301178
24,-0.052139506,-2.979789
25,-0.6072116,-0.78716797
26,-2.3142273,-0.10407528
27,-3.7894588,-0.022867313
28,-0.06950007,-2.700977
29,-2.678174,-0.071161434
30,-0.10599079,-2.2969306
31,-3.440153,-0.032585
32,-1.5503578,-0.23847552
33,-0.048768662,-3.0449538
34,-2.664158,-0.07220293
35,-0.110412754,-2.2582285
36,-0.17018858,-1.8547356
37,-0.04561924,-3.1101477
38,-0.62640977,-0.764659
39,-0.60808897,-0.7861186
40,-0.44321728,-1.027132
41,-3.560397,-0.028839441
42,-0.09244692,-2.4269881
43,-4.434205,-0.0119354855
44,-0.353895,-1.2104897
45,-4.4228063,-0.0120730605
46,-0.052543044,-2.972278
47,-0.07519312,-2.625056
48,-3.5159783,-0.030169217
49,-0.11903718,-2.1872478
50,-3.1295247,-0.04472398
51,-2.0644965,-0.13568474
52,-0.81662,-0.583258
53,-0.0441097,-3.1430502
54,-0.26601014,-1.4542792
55,-0.06447017,-2.7736144
56,-2.6864474,-0.07055396
57,-3.9272993,-0.019893413
58,-0.052292593,-2.9769328
59,-0.15491425,-1.941341
60,-3.8981655,-0.020487476
61,-0.9386201,-0.4962116
62,-0.12931299,-2.109479
63,-0.063594885,-2.786851
64,-0.9410386,-0.49466097
65,-1.1555262,-0.37817842
66,-0.061340295,-2.8218317
67,-3.4280937,-0.032986812
68,-2.716725,-0.068376146
69,-0.050021756,-3.0202036
70,-2.491885,-0.08637938
71,-0.39550203,-1.1188413
72,-0.9966142,-0.46065077
73,-0.103601635,-2.318556
74,-0.05533211,-2.921941
75,-2.0032787,-0.14490123
76,-0.26278806,-1.4649258
77,-0.10873231,-2.2727396
78,-1.5692756,-0.23344134
79,-0.08214262,-2.5400877
80,-3.144544,-0.044042397
81,-0.43535706,-1.0413823
82,-0.30185255,-1.3449494
83,-0.5689999,-0.834921
84,-1.8981198,-0.16234265
85,-0.5820449,-0.8181541
86,-1.482017,-0.25770783
87,-0.4731254,-0.97564775
88,-0.2406863,-1.5421914
89,-0.23807742,-1.5518377
90,-3.5809264,-0.028244989
91,-0.609773,-0.78411007
92,-0.07881086,-2.5798514
93,-0.1492544,-1.9758023
94,-0.1209343,-2.1723661
95,-0.050472844,-3.01145
96,-0.19893394,-1.712601
97,-2.4430258,-0.09090722
98,-4.2549477,-0.014295547
99,-0.80978143,-0.5887065
100,-0.1376098,-2.0513494
101,-0.12881887,-2.1130657
102,-1.9750752,-0.14937145
103,-0.8280786,-0.57427657
104,-0.886424,-0.53124404
105,-0.41950706,-1.0711064
106,-3.2760618,-0.03850872
107,-4.489967,-0.0112844575
108,-0.8252355,-0.57648796
109,-0.059106678,-2.8578188
110,-0.13400728,-2.0761163
111,-0.07629958,-2.6109958
112,-1.2331265,-0.34443605
113,-0.102647,-2.3273442
114,-0.45239514,-1.0108839
115,-3.3924599,-0.03420419
116,-2.3795137,-0.09716706
117,-0.047208723,-3.0766888
118,-0.07927338,-2.5742283
119,-1.280338,-0.32565168
120,-0.87360036,-0.5403332
121,-0.08649232,-2.4906342
122,-4.435437,-0.011920644
123,-0.0977376,-2.37394
124,-2.9662647,-0.05286851
125,-3.675654,-0.025659172
126,-0.31113905,-1.3190544
127,-0.07705556,-2.601509
128,-2.2136035,-0.11575442
129,-0.27295953,-1.4318087
130,-2.091603,-0.13180605
131,-0.07086329,-2.6822257
132,-0.97331977,-0.47453648
133,-3.8885903,-0.020686705
134,-0.13561866,-2.0649514
135,-3.4166322,-0.033373594
136,-0.065158084,-2.7633412
137,-3.4505022,-0.03224397
138,-1.0400779,-0.43606937
139,-0.17459007,-1.8313398
140,-0.48893297,-0.9500556
141,-0.059607938,-2.8496222
142,-1.277111,-0.32689658
143,-1.0686475,-0.42079103
144,-0.19332643,-1.7384816
145,-0.1278726,-2.119976
146,-0.11693857,-2.2040062
147,-0.96396744,-0.4802589
148,-0.070213415,-2.6911173
149,-0.04869327,-3.0464618
150,-0.049054842,-3.039244
151,-3.3010635,-0.037539788
152,-1.6244175,-0.21943337
153,-2.9097993,-0.056027234
154,-0.28751794,-1.3867869
155,-4.2569118,-0.014267225
156,-0.31560287,-1.306925
157,-2.340596,-0.101224855
158,-1.9354435,-0.15590587
159,-0.119601,-2.1827986
160,-1.6534448,-0.21243791
161,-0.60151416,-0.7940316
162,-0.049850974,-3.0235398
163,-0.29768908,-1.3568605
164,-0.07062505,-2.685475
165,-0.17715995,-1.8179749
166,-0.28897402,-1.3824286
167,-1.630868,-0.21785702
168,-0.4410234,-1.0310779
169,-0.43929103,-1.0342109
170,-4.3580503,-0.012885992
171,-0.841963,-0.5636357
172,-0.11545973,-2.2160082
173,-0.72069293,-0.6663398
174,-0.09943985,-2.3575108
175,-0.36409438,-1.1868719
176,-0.037503622,-3.302011
177,-4.1562104,-0.015790893
178,-0.4519628,-1.0116401
179,-0.17984444,-1.8042378
180,-0.110130474,-2.2606497
181,-4.514283,-0.0110119
182,-0.060251947,-2.839196
183,-0.050683413,-3.0073922
184,-0.18615912,-1.7727895
185,-0.06941488,-2.7021604
186,-0.06832783,-2.7174072
187,-1.9309357,-0.15666834
188,-2.1314228,-0.12632129
189,-3.6437166,-0.026503047
190,-0.23668885,-1.5570202
191,-0.5803403,-0.82031673
192,-0.07465448,-2.63198
193,-2.3865495,-0.0964519
194,-4.209207,-0.014969634
195,-0.60003525,-0.7958275
196,-2.166754,-0.12165793
197,-0.044012625,-3.145204
198,-0.20340164,-1.6925502
199,-0.28212023,-1.403168
200,-0.16804308,-1.86638
201,-0.26740962,-1.4497008
202,-0.36442408,-1.1861217
203,-0.04246078,-3.1803286
204,-0.7865701,-0.6077112
205,-4.1388392,-0.016069775
206,-0.65235937,-0.7356696
207,-0.08072223,-2.556831
208,-0.065133624,-2.7637043
209,-0.09746665,-2.376583
210,-0.1376098,-2.0513494
211,-4.4312067,-0.0119715305
212,-0.8976842,-0.52342516
213,-4.318634,-0.013407545
214,-2.0783355,-0.13368955
215,-0.11097142,-2.253455
216,-1.9996291,-0.14547147
217,-0.12391792,-2.1494548
218,-0.31746125,-1.3019345
219,-0.17962632,-1.8053457
220,-1.035421,-0.43862414
221,-3.6089678,-0.027453152
222,-0.17512964,-1.8285161
223,-0.09468925,-2.4041257
224,-1.8629344,-0.1686749
225,-0.38936913,-1.131603
226,-2.7456093,-0.06636327
227,-3.3134036,-0.037070766
228,-0.10807535,-2.278478
229,-3.9241755,-0.019956283
230,-0.49126285,-0.94637156
231,-0.6407016,-0.7484963
232,-0.14769007,-1.9855759
233,-1.4522526,-0.2666285
234,-0.05349258,-2.95484
235,-3.819043,-0.022193285
236,-0.05593638,-2.9113774
237,-1.2922807,-0.32109228
238,-1.2154379,-0.35180128
239,-0.33323205,-1.2609096
240,-0.097437665,-2.376866
241,-0.47875094,-0.9664184
242,-0.4839167,-0.9580624
243,-4.1489406,-0.015906937
244,-0.8276073,-0.5746424
245,-2.4507356,-0.09017646
246,-0.10639043,-2.2933636
247,-0.035580352,-3.353698
248,-0.7584846,-0.6318182
249,-0.07809701,-2.5885985
250,-0.46824443,-0.98376805
251,-2.667893,-0.07192385
252,-3.8597689,-0.021298034
253,-4.28299,-0.013897437
254,-0.5693842,-0.83441997
255,-1.7937201,-0.18192992
256,-4.155238,-0.015806265
257,-1.145609,-0.38276988
258,-1.2172348,-0.35104454
259,-1.1543546,-0.37871745
260,-2.4528534,-0.089976884
261,-0.73902816,-0.6492792
262,-2.138156,-0.12541807
263,-1.5271608,-0.24481595
264,-0.042679325,-3.1753047
265,-0.058717363,-2.864234
266,-0.34819618,-1.2240405
267,-2.931008,-0.05481866
268,-0.090705834,-2.4451444
269,-3.8553424,-0.021393605
270,-1.7959073,-0.18149404
271,-1.0595658,-0.42557535
272,-3.9235713,-0.019968435
273,-0.21220799,-1.6544168
274,-0.7590377,-0.6313312
275,-4.4426045,-0.011835001
276,-1.3729254,-0.29217836
277,-0.6996698,-0.6866667
278,-0.414747,-1.0803031
279,-0.5672243,-0.83724225
280,-0.49050242,-0.9475716
281,-3.0247636,-0.04978848
282,-0.14805683,-1.9832745
283,-0.11509706,-2.218976
284,-3.9946256,-0.01858605
285,-4.1463275,-0.01594894
286,-0.07352892,-2.6466157
287,-1.6723564,-0.2080136
288,-4.093894,-0.01681476
289,-0.1756802,-1.8256445
290,-0.35205373,-1.2148395
291,-0.13381553,-2.077455
292,-0.056191217,-2.9069595
293,-0.053290967,-2.9585152
294,-3.6061153,-0.027532712
295,-0.4926483,-0.94419146
296,-0.048050746,-3.059427
297,-1.6032884,-0.22468683
298,-0.57415557,-0.8282347
299,-3.896641,-0.020519126
300,-0.09576364,-2.3933725
301,-0.24277776,-1.5345428
302,-0.2769177,-1.4193007
303,-0.16576591,-1.8789169
304,-3.4202855,-0.03324976
305,-0.2438878,-1.5305136
306,-3.4033923,-0.033825915
307,-0.19287515,-1.7406002
308,-0.6744287,-0.7122228
309,-0.4681147,-0.9839853
310,-0.047354832,-3.07367
311,-3.6928692,-0.025215695
312,-0.09135777,-2.438303
313,-2.1518836,-0.12359792
314,-0.15816171,-1.9221762
315,-0.11995357,-2.1800275
316,-4.146504,-0.015946124
317,-4.4705653,-0.011506856
318,-0.3165911,-1.3042672
319,-2.3580523,-0.09938319
320,-3.6807218,-0.025527868
321,-4.253602,-0.014314937
322,-0.060391,-2.8369594
323,-1.6802479,-0.20619771
324,-0.56958926,-0.8341528
325,-1.3350593,-0.3053608
326,-0.14516078,-2.0016162
327,-3.9452841,-0.019535286
328,-0.09800352,-2.3713534
329,-0.06803152,-2.7216063
330,-0.53582734,-0.8799225
331,-1.8670068,-0.1679285
332,-0.7097283,-0.6768365
333,-0.21339937,-1.6493928
334,-1.6362344,-0.21655509
335,-0.20044808,-1.7057505
336,-3.6713223,-0.0257721
337,-0.072315164,-2.6626606
338,-4.055229,-0.017483404
339,-0.1375966,-2.0514383
340,-0.11278539,-2.238131
341,-0.123967946,-2.1490762
342,-0.43559414,-1.0409479
343,-4.3490286,-0.0130035505
344,-0.1284497,-2.115755
345,-0.8832721,-0.53345966
346,-0.13519627,-2.0678644
347,-0.53628016,-0.879284
348,-0.03858236,-3.2741885
349,-0.06546384,-2.7588103
350,-0.20726769,-1.6755886
351,-0.05626154,-2.9057422
352,-3.2907863,-0.03793514
353,-0.36955482,-1.1745496
354,-0.049210783,-3.036148
355,-0.06299231,-2.7960737
356,-3.612935,-0.027342964
357,-1.7292228,-0.19531232
358,-0.09988764,-2.3532379
359,-1.0165633,-0.44916046
360,-4.0517898,-0.0175442
361,-1.3999085,-0.28318495
362,-0.059537064,-2.850778
363,-0.09176362,-2.4340708
364,-3.429711,-0.032932717
365,-0.17955959,-1.8056848
366,-0.14698032,-1.9900472
367,-0.054295573,-2.9403384
368,-0.70602524,-0.6804328
369,-1.3265074,-0.30843267
370,-1.5945889,-0.22689047
371,-0.9111314,-0.51428
372,-1.4884691,-0.25581908
373,-3.8473186,-0.021567801
374,-2.4625912,-0.08906498
375,-4.243494,-0.014461351
376,-0.05343427,-2.9559016
377,-3.0006719,-0.051033955
378,-2.2207947,-0.114875406
379,-0.58429897,-0.8153069
380,-0.05051467,-3.010643
381,-3.2117856,-0.041118544
382,-0.055139218,-2.9253366
383,-3.0463152,-0.04870065
384,-3.087642,-0.04668221
385,-0.095223606,-2.3987613
386,-0.117248304,-2.201513
387,-0.04680644,-3.0850465
388,-2.19511,-0.1180477
389,-3.0839317,-0.046859905
390,-0.48786896,-0.95174515
391,-2.1035511,-0.13013409
392,-4.228885,-0.014675761
393,-0.06832783,-2.7174072
394,-0.060000613,-2.8432512
395,-0.3031689,-1.341223
396,-1.564971,-0.23457621
397,-1.2277958,-0.3466363
398,-0.21023144,-1.6628213
399,-0.6545382,-0.7333068
400,-1.4421418,-0.2697385
401,-2.1137836,-0.12872025
402,-0.33049127,-1.2678739
403,-4.0476704,-0.01761729
404,-4.1942377,-0.015197085
405,-0.08291022,-2.5311656
406,-0.15336019,-1.9506667
407,-0.061233778,-2.8235161
408,-0.5387469,-0.8758184
409,-0.43150553,-1.0484813
410,-0.16169453,-1.9018046
411,-3.1670732,-0.043039765
412,-0.06864486,-2.7129343
413,-2.3998158,-0.095118366
414,-0.042043325,-3.1900015
415,-0.043383524,-3.159289
416,-0.31638646,-1.3048165
417,-0.15555412,-1.9375305
418,-3.3918793,-0.034224465
419,-3.8015368,-0.02258962
420,-0.05876817,-2.8633952
421,-0.15089267,-1.9656844
422,-0.7001436,-0.6861994
423,-0.1646543,-1.8851048
424,-1.2956076,-0.31983542
425,-4.31067,-0.013515516
426,-0.06437841,-2.7749937
427,-0.15757188,-1.9256252
428,-1.5988853,-0.22579925
429,-0.05595994,-2.9109695
430,-1.8248177,-0.1758391
431,-0.06263956,-2.8015153
432,-0.35937765,-1.1976948
433,-1.9449743,-0.15430677
434,-0.47976416,-0.9647703
435,-0.2218948,-1.6144488
436,-0.08000896,-2.5653548
437,-3.5280466,-0.029801909
438,-3.3134036,-0.037070766
439,-0.053290967,-2.9585152
440,-0.25761154,-1.4823444
441,-0.20261024,-1.6960666
442,-0.069260836,-2.7043056
443,-0.051918834,-2.9839199
444,-0.06678318,-2.7395103
445,-1.2540075,-0.3359749
446,-0.07129598,-2.6763523
447,-2.0051162,-0.14461501
448,-0.0558427,-2.913007
449,-2.1637523,-0.122046925
450,-2.8046155,-0.06243944
451,-2.2607245,-0.11012172
452,-0.051410876,-2.993502
453,-0.47088587,-0.9793606
454,-0.48312733,-0.959332
455,-3.6697648,-0.025812762
456,-0.058378387,-2.8698564
457,-1.03948,-0.43639636
458,-0.7158632,-0.67093575
459,-0.32597226,-1.2795055
460,-3.9929457,-0.018617528
461,-0.65140516,-0.7367077
462,-0.10155209,-2.3375301
463,-0.37157017,-1.1700566
464,-0.8289838,-0.5735748
465,-0.057909362,-2.877692
466,-4.0643144,-0.01732396
467,-0.26674792,-1.4518623
468,-0.27074972,-1.4388825
469,-0.67416275,-0.7124991
470,-0.41064063,-1.0883409
471,-0.5566501,-0.8512657
472,-2.0359101,-0.13990776
473,-0.34963658,-1.2205907
474,-2.5549712,-0.08087869
475,-0.08636975,-2.491992
476,-3.4831395,-0.031192344
