,0,1
0,-5.902288,-0.002736873
1,-0.5631219,-0.84264225
2,-0.010745285,-4.538659
3,-3.0335867,-0.049340148
4,-0.007076202,-4.95456
5,-0.0059611388,-5.125463
6,-6.5824494,-0.0013854438
7,-0.009201265,-4.6930113
8,-0.009551894,-4.6557894
9,-0.006912366,-4.9778943
10,-2.4342978,-0.09174176
11,-4.64586,-0.00964765
12,-5.6187944,-0.0036355846
13,-6.3976035,-0.0016669439
14,-0.034395866,-3.3869686
15,-5.355376,-0.0047339033
16,-0.007036784,-4.960126
17,-0.0065441113,-5.0324593
18,-0.005822602,-5.1489263
19,-5.5498643,-0.003895553
20,-5.542656,-0.0039238143
21,-0.008410392,-4.782484
22,-5.7124424,-0.0033100836
23,-2.7401195,-0.066741034
24,-0.013574202,-4.3063664
25,-0.08511489,-2.506009
26,-6.2739916,-0.0018864946
27,-6.553253,-0.0014265133
28,-0.010988556,-4.5163856
29,-5.8663588,-0.0028372055
30,-0.34050265,-1.2427573
31,-6.1699347,-0.0020935065
32,-5.7690206,-0.0031276855
33,-0.0060766707,-5.106344
34,-6.299914,-0.0018381857
35,-0.006564126,-5.0294166
36,-0.03188851,-3.461411
37,-0.0054254904,-5.219365
38,-0.007574765,-4.8867183
39,-3.8589435,-0.021315888
40,-2.2731378,-0.10868665
41,-5.9565153,-0.0025923
42,-0.0069018295,-4.979415
43,-6.5516367,-0.001428775
44,-2.7682168,-0.06483067
45,-6.5484357,-0.0014334176
46,-0.017439006,-4.0577555
47,-0.006060319,-5.1090293
48,-6.483292,-0.0015299531
49,-0.010446392,-4.56672
50,-6.4796066,-0.0015355474
51,-5.2993627,-0.0050073457
52,-2.799038,-0.062799886
53,-0.007963219,-4.836901
54,-0.049096722,-3.038411
55,-0.006529544,-5.0346885
56,-6.3746004,-0.0017057406
57,-6.493969,-0.0015136463
58,-0.0066315103,-5.019245
59,-0.008765671,-4.7412934
60,-6.432255,-0.0016101742
61,-0.053457435,-2.9554784
62,-5.595606,-0.0037211003
63,-0.0071151443,-4.949086
64,-3.7332559,-0.0242054
65,-5.9386663,-0.002639027
66,-0.0052363626,-5.254749
67,-6.239176,-0.0019533618
68,-0.17441125,-1.832278
69,-0.0076717744,-4.8740444
70,-6.3437204,-0.001759292
71,-0.33616418,-1.2535336
72,-0.385883,-1.1389658
73,-0.013625709,-4.302602
74,-0.012715691,-4.3712716
75,-5.987704,-0.0025125146
76,-0.008196408,-4.8081603
77,-0.012918355,-4.3555617
78,-5.1944776,-0.0055625415
79,-0.009681651,-4.642357
80,-6.0668902,-0.002321051
81,-0.051641848,-2.989133
82,-0.014924889,-4.2121778
83,-3.1937635,-0.041882146
84,-0.00772134,-4.8676305
85,-5.6476555,-0.003532006
86,-6.1391964,-0.0021589322
87,-2.8805795,-0.057737444
88,-0.02505399,-3.699222
89,-0.27297223,-1.4317687
90,-5.541601,-0.0039279703
91,-0.00777457,-4.860776
92,-0.010567894,-4.555211
93,-0.00922099,-4.6908746
94,-0.0062216884,-5.0828276
95,-0.0059251143,-5.1315107
96,-0.02559329,-3.6781964
97,-5.693355,-0.0033740043
98,-6.4664197,-0.0015560198
99,-4.350023,-0.01299049
100,-0.011143355,-4.50248
101,-0.0071112383,-4.9496317
102,-3.3156445,-0.036986217
103,-0.024063315,-3.7390742
104,-0.24909376,-1.5118887
105,-5.4563856,-0.0042780787
106,-3.3979979,-0.034012016
107,-6.5475254,-0.001434727
108,-3.8420699,-0.021682477
109,-0.0070380867,-4.959941
110,-0.045418654,-3.1144552
111,-2.0733125,-0.13441005
112,-2.1281886,-0.12675752
113,-0.7462912,-0.6426855
114,-0.018396119,-4.004797
115,-6.5011415,-0.0015028146
116,-5.8499284,-0.0028842776
117,-0.006460732,-5.0452433
118,-0.019817451,-3.9310842
119,-6.4281774,-0.0016167201
120,-5.6301975,-0.0035943682
121,-0.006596812,-5.024467
122,-6.5306025,-0.0014592486
123,-0.006495435,-5.0399003
124,-5.8649626,-0.0028411283
125,-6.2335405,-0.0019644264
126,-0.44976234,-1.0155026
127,-0.011655802,-4.4577727
128,-1.1727481,-0.37036124
129,-0.11788031,-2.196447
130,-6.1129065,-0.0022165035
131,-0.006100605,-5.10242
132,-6.3903737,-0.0016790829
133,-4.591003,-0.010194493
134,-0.008350812,-4.7895637
135,-5.9876194,-0.0025127525
136,-0.012592919,-4.38091
137,-1.6321098,-0.21755497
138,-5.0283637,-0.0065711136
139,-3.4970384,-0.030755129
140,-0.02425264,-3.7313294
141,-0.006801312,-4.9940314
142,-0.07244268,-2.6609619
143,-5.4740434,-0.0042030574
144,-0.009134172,-4.700291
145,-0.006353892,-5.061856
146,-0.09181028,-2.4335847
147,-0.25153404,-1.503309
148,-0.16334657,-1.892443
149,-0.005738451,-5.1634417
150,-0.01603118,-4.141224
151,-5.6049867,-0.003686301
152,-3.6751084,-0.025673462
153,-0.047093753,-3.0790706
154,-0.7175074,-0.6693662
155,-6.366148,-0.0017202593
156,-5.4563856,-0.0042780787
157,-4.9629865,-0.0070165424
158,-0.13445851,-2.0729754
159,-0.0113807535,-4.4815207
160,-5.1349387,-0.0059048496
161,-0.1757285,-1.825393
162,-0.007420004,-4.907285
163,-0.010374192,-4.573616
164,-0.0063071013,-5.069239
165,-0.009674803,-4.6430693
166,-0.0077700755,-4.861355
167,-6.051986,-0.0023558978
168,-5.2660003,-0.0051776604
169,-0.021861639,-3.833932
170,-6.4961157,-0.0015104325
171,-0.18058889,-1.8004681
172,-0.083595425,-2.5232737
173,-0.00818754,-4.809235
174,-0.025103632,-3.6972659
175,-0.006079633,-5.105857
176,-0.0063272393,-5.06606
177,-6.499582,-0.0015051952
178,-0.07494319,-2.6282623
179,-5.071719,-0.006291346
180,-0.02107255,-3.8703024
181,-6.5675273,-0.0014062764
182,-0.014651796,-4.2305074
183,-0.005671837,-5.17508
184,-0.059642978,-2.8490527
185,-0.010011577,-4.609018
186,-0.022992326,-3.7840712
187,-6.0959597,-0.0022544463
188,-6.0615606,-0.0023335388
189,-6.2518277,-0.0019287332
190,-0.0066741407,-5.0128503
191,-0.012491677,-4.3889356
192,-0.007158228,-4.9430714
193,-6.3700247,-0.001713595
194,-6.5322986,-0.0014567488
195,-0.009718485,-4.638581
196,-6.244627,-0.0019427728
197,-0.0055906367,-5.1894655
198,-0.03048193,-3.5058224
199,-0.008744637,-4.743689
200,-0.0075821,-4.885756
201,-0.053390764,-2.9566936
202,-0.047078624,-3.0793827
203,-0.006375569,-5.0584636
204,-5.4265347,-0.0044080475
205,-6.4546013,-0.0015744682
206,-1.815853,-0.17757177
207,-0.023927147,-3.7446804
208,-0.031850636,-3.4625826
209,-0.006835529,-4.9890437
210,-0.011143355,-4.50248
211,-6.496199,-0.0015103135
212,-0.0071050837,-4.950499
213,-6.5347366,-0.0014531778
214,-4.14346,-0.015995046
215,-0.0521515,-2.9795644
216,-0.013787626,-4.2908726
217,-0.010653645,-4.5471735
218,-0.017917091,-4.0309467
219,-0.011916992,-4.4357395
220,-0.7109663,-0.67564005
221,-6.0104666,-0.0024559118
222,-0.024513002,-3.720782
223,-0.005988394,-5.1209254
224,-4.165443,-0.015644558
225,-0.040103354,-3.23628
226,-6.345485,-0.001756198
227,-5.3252993,-0.00487876
228,-0.008479188,-4.774373
229,-6.2881246,-0.0018599607
230,-0.044313397,-3.1385422
231,-0.6273709,-0.7635564
232,-0.0069480003,-4.9727807
233,-2.4314177,-0.09201895
234,-0.005940994,-5.1288557
235,-6.3991394,-0.0016643256
236,-0.015607472,-4.1677995
237,-4.474709,-0.011458891
238,-4.719315,-0.0089613395
239,-0.0094604995,-4.6653585
240,-0.009800886,-4.630182
241,-0.010366523,-4.574355
242,-0.019969488,-3.9235191
243,-6.203927,-0.0020235556
244,-5.086479,-0.0061989417
245,-5.7752986,-0.003108077
246,-0.014077999,-4.27017
247,-0.0059017683,-5.135462
248,-5.6756196,-0.0034344755
249,-0.0066910745,-5.010316
250,-0.009974871,-4.6126666
251,-0.024827026,-3.7082117
252,-6.538876,-0.0014471068
253,-6.5583553,-0.0014192519
254,-5.1533294,-0.0057968833
255,-2.3369768,-0.10161122
256,-6.4964633,-0.0015099564
257,-0.088608496,-2.4675047
258,-4.9087167,-0.007409354
259,-5.8166823,-0.0029818618
260,-5.175363,-0.0056701773
261,-0.02521209,-3.693013
262,-5.994855,-0.002494678
263,-1.3867941,-0.28751552
264,-0.007670118,-4.874258
265,-0.18040049,-1.8014209
266,-0.4509815,-1.0133595
267,-6.119542,-0.002201873
268,-0.006155817,-5.0934267
269,-6.394744,-0.0016717043
270,-4.471911,-0.011491182
271,-5.609775,-0.003668604
272,-6.283035,-0.0018694797
273,-0.008933811,-4.722373
274,-4.2448463,-0.014441728
275,-6.548298,-0.0014335366
276,-4.8708177,-0.0076966165
277,-0.50731087,-0.9215861
278,-0.14999251,-1.9712287
279,-5.255342,-0.0052332794
280,-0.007932233,-4.8407893
281,-5.3857265,-0.004591992
282,-0.1237691,-2.1505835
283,-0.08818728,-2.4720623
284,-5.899239,-0.0027453136
285,-6.502793,-0.0015003149
286,-0.009643871,-4.646257
287,-4.8084755,-0.008193807
288,-6.595185,-0.0013678252
289,-0.012829739,-4.3624015
290,-0.89093447,-0.5280942
291,-0.011291293,-4.4893646
292,-0.0057522003,-5.1610494
293,-0.006663839,-5.0143976
294,-5.784809,-0.0030786046
295,-1.727467,-0.19569135
296,-0.006866194,-4.984569
297,-0.24831206,-1.5146573
298,-0.17473193,-1.8305968
299,-6.3006177,-0.0018368767
300,-0.0070791612,-4.954129
301,-0.6474139,-0.7410727
302,-0.007697918,-4.8706465
303,-0.010576741,-4.5543776
304,-5.6082244,-0.003674305
305,-0.010124163,-4.597888
306,-6.4535093,-0.0015762536
307,-0.015366026,-4.1832724
308,-0.032228734,-3.4509661
309,-4.8701005,-0.0077021765
310,-0.008329887,-4.792067
311,-5.6205764,-0.0036291708
312,-0.05164117,-2.9891448
313,-6.3798923,-0.0016966962
314,-0.009109601,-4.7029753
315,-0.008138943,-4.815167
316,-5.9888406,-0.0025096608
317,-6.5191503,-0.0014760324
318,-0.052012768,-2.9821594
319,-4.676443,-0.009355751
320,-6.387779,-0.0016833672
321,-6.3096585,-0.0018203369
322,-0.007184622,-4.9393973
323,-0.041789774,-3.1959245
324,-2.611433,-0.076264895
325,-5.6321874,-0.0035871225
326,-0.053899974,-2.9474542
327,-6.187815,-0.0020563903
328,-0.007078096,-4.9542837
329,-0.006304732,-5.069604
330,-4.1113753,-0.01652096
331,-1.8421352,-0.1725439
332,-0.45078337,-1.0137076
333,-5.4399333,-0.0043491777
334,-0.008041507,-4.8271565
335,-0.010001191,-4.6100473
336,-6.3933992,-0.0016739655
337,-0.005992778,-5.1201925
338,-6.3923254,-0.0016757506
339,-0.006697587,-5.0093546
340,-1.1521882,-0.3797165
341,-0.062281184,-2.8070745
342,-5.075835,-0.006265403
343,-6.4546614,-0.0015744682
344,-0.00934961,-4.6770906
345,-3.3717024,-0.034934297
346,-0.014441023,-4.2448907
347,-0.61689353,-0.775699
348,-0.00629798,-5.0706825
349,-0.008393724,-4.7844653
350,-0.010246176,-4.585964
