,0,1
0,-0.18098417,-1.7984731
1,-0.8413013,-0.56413686
2,-0.2777536,-1.4166851
3,-0.39333388,-1.1233255
4,-0.14656074,-1.9927012
5,-0.2202855,-1.6209525
6,-3.5233238,-0.029945146
7,-0.22594886,-1.5982945
8,-0.14275436,-2.0171583
9,-0.21341246,-1.649338
10,-2.8886049,-0.05726249
11,-0.3141404,-1.3108767
12,-2.1937299,-0.11822068
13,-3.5076013,-0.030427005
14,-0.30029806,-1.3493739
15,-1.8794138,-0.16567633
16,-1.9928806,-0.14653233
17,-0.19269916,-1.7414281
18,-0.18512098,-1.7778789
19,-3.4660084,-0.03173989
20,-2.3807151,-0.0970446
21,-1.9349025,-0.15599716
22,-3.3114605,-0.03714428
23,-3.5301058,-0.029739656
24,-0.27101594,-1.4380271
25,-2.904185,-0.056351796
26,-0.38052633,-1.150437
27,-2.572182,-0.0794423
28,-1.2782311,-0.32646382
29,-0.30242833,-1.343317
30,-0.13223676,-2.0885513
31,-3.472577,-0.031528763
32,-1.232087,-0.3448638
33,-0.17764303,-1.815486
34,-0.3647665,-1.1853434
35,-0.18385515,-1.7841266
36,-0.17738819,-1.8167981
37,-0.28370446,-1.398323
38,-0.54542905,-0.866532
39,-0.13706021,-2.0550826
40,-1.737692,-0.19349492
41,-3.2108846,-0.041156296
42,-0.24521595,-1.5257199
43,-3.4695036,-0.0316274
44,-1.5386883,-0.24164167
45,-2.926226,-0.05508879
46,-0.14019212,-2.0340185
47,-0.50330615,-0.9276771
48,-3.4483619,-0.032314263
49,-2.5023499,-0.08544065
50,-3.4748595,-0.03145576
51,-3.4106662,-0.03357661
52,-1.1343706,-0.38805425
53,-0.18085714,-1.799114
54,-2.132275,-0.12620655
55,-0.17910962,-1.8079759
56,-3.1773744,-0.04258919
57,-3.4984076,-0.030712355
58,-0.1612471,-1.9043579
59,-3.0717578,-0.047447715
60,-0.42276978,-1.0648763
61,-2.588739,-0.07808554
62,-1.1511325,-0.3802044
63,-0.19187485,-1.7453159
64,-3.1863983,-0.04219842
65,-0.19915189,-1.7116112
66,-1.6600665,-0.21087705
67,-3.3771162,-0.034742378
68,-2.7391937,-0.06680504
69,-0.16128637,-1.9041331
70,-1.0918245,-0.4088764
71,-1.1517155,-0.37993485
72,-3.368658,-0.03504273
73,-0.44244352,-1.028521
74,-2.1009939,-0.1304901
75,-0.4162662,-1.0773537
76,-1.8367715,-0.17355728
77,-0.98540515,-0.46726817
78,-3.521119,-0.030012246
79,-0.24806623,-1.5155298
80,-3.2533035,-0.039412882
81,-1.222838,-0.34869754
82,-2.0447507,-0.13858697
83,-0.22722799,-1.5932648
84,-3.2618423,-0.039071195
85,-1.0177319,-0.4484984
86,-0.20879231,-1.6689959
87,-0.46293688,-0.9927193
88,-0.72421074,-0.66301954
89,-0.25161377,-1.5030307
90,-3.4168024,-0.033367712
91,-1.1578863,-0.3770956
92,-2.7302852,-0.067423485
93,-0.69481426,-0.69148284
94,-0.18109567,-1.7979115
95,-0.3195062,-1.2964818
96,-0.2038447,-1.6905885
97,-3.470301,-0.03160176
98,-3.4230177,-0.033157505
99,-1.7892417,-0.18282592
100,-0.64568007,-0.7429802
101,-0.39578992,-1.118248
102,-2.9838614,-0.051922005
103,-1.3011725,-0.3177461
