,0,1
0,-0.7521694,-0.6374153
1,-0.19379596,-1.736283
2,-0.17017049,-1.8548334
3,-0.56971186,-0.83399296
4,-0.060625296,-2.833202
5,-0.049565133,-3.0291474
6,-3.6858158,-0.025396433
7,-0.06187338,-2.8134422
8,-1.6342782,-0.21702872
9,-0.03815433,-3.285132
10,-3.3216121,-0.036762174
11,-1.9378226,-0.15550494
12,-1.8503437,-0.17100555
13,-3.6395555,-0.026615068
14,-0.11212661,-2.2436657
15,-2.0315323,-0.14056683
16,-0.032355007,-3.4471214
17,-0.62038505,-0.77162194
18,-0.035803396,-3.3475616
19,-2.844797,-0.059905067
20,-0.79290855,-0.6024415
21,-0.6594251,-0.7280462
22,-3.6037645,-0.027598465
23,-2.6725538,-0.07157723
24,-0.0822555,-2.5387704
25,-0.6585779,-0.7289545
26,-2.7778718,-0.06418725
27,-3.6475105,-0.026401347
28,-0.13304535,-2.08285
29,-1.5942909,-0.22696647
30,-0.3064088,-1.3321307
31,-3.4963133,-0.03077767
32,-2.83549,-0.060482457
33,-0.037012868,-3.3149397
34,-3.1759565,-0.04265088
35,-0.038464673,-3.2771852
36,-0.30596557,-1.3333678
37,-0.03485348,-3.3739796
38,-0.56508213,-0.84005547
39,-0.42701864,-1.0568507
40,-0.113133356,-2.2352219
41,-2.3117564,-0.1043466
42,-0.4387811,-1.0351359
43,-3.7704687,-0.023310902
44,-0.13437921,-2.0735269
45,-3.7419398,-0.023993604
46,-0.13508306,-2.0686464
47,-0.34937182,-1.2212235
48,-3.620926,-0.027122434
49,-0.4330981,-1.0455369
50,-3.7275507,-0.024345601
51,-2.4211001,-0.09301908
52,-0.5933695,-0.80399513
53,-0.037790176,-3.294541
54,-0.10523159,-2.3037465
55,-0.8539597,-0.5546484
56,-3.095325,-0.04631659
57,-3.7340314,-0.024186432
58,-0.073122576,-2.6519563
59,-0.58484614,-0.81461805
60,-3.6725626,-0.025739687
61,-0.6600743,-0.7273514
62,-0.69700634,-0.68930286
63,-0.1996564,-1.7093253
64,-0.21375379,-1.6479043
65,-3.4369822,-0.03269011
66,-0.044703003,-3.1299834
67,-3.5486798,-0.029184295
68,-0.51788306,-0.90579706
69,-0.051216543,-2.997191
70,-0.7622402,-0.628521
71,-0.9053674,-0.51817465
72,-0.33448285,-1.2577536
73,-0.3231041,-1.2869868
74,-0.59195054,-0.8057495
75,-1.8211266,-0.17655024
76,-0.06616513,-2.748502
77,-0.54975456,-0.86059916
78,-0.25746772,-1.4828343
79,-0.1750675,-1.828841
80,-2.4333992,-0.09182811
81,-0.41238987,-1.084905
82,-2.3892498,-0.09617886
83,-1.0547088,-0.42816147
84,-0.07287258,-2.6552582
