,0,1
0,-0.2830907,-1.4001962
1,-0.49217463,-0.9449361
2,-0.3333298,-1.2606626
3,-0.45276982,-1.0102293
4,-0.15027371,-1.9694928
5,-0.31242162,-1.3155489
6,-3.885528,-0.020750808
7,-0.12757337,-2.1221724
8,-0.26018566,-1.4736335
9,-0.12005222,-2.1792545
10,-2.2703192,-0.10901071
11,-0.5046048,-0.9256952
12,-2.505123,-0.085193604
13,-3.7602139,-0.023554046
14,-0.2363227,-1.5583925
15,-0.5059391,-0.9236654
16,-0.14144912,-2.025706
17,-0.23810823,-1.5517229
18,-0.12181551,-2.165537
19,-1.3382082,-0.3042388
20,-1.8993577,-0.16212463
21,-0.20231329,-1.6973895
22,-3.8808403,-0.020849349
23,-2.71445,-0.06853734
24,-0.13372554,-2.0780833
25,-0.5011488,-0.9309838
26,-0.74859136,-0.64061624
27,-3.9182699,-0.020075584
28,-0.2051956,-1.6846356
29,-0.76605576,-0.62519497
30,-0.48030898,-0.96388614
31,-3.6560092,-0.026175035
32,-1.9176636,-0.158937
33,-0.0934171,-2.4170253
34,-1.441943,-0.26980004
35,-0.2589527,-1.4777936
36,-0.20619722,-1.6802497
37,-0.1858326,-1.774387
38,-0.4814241,-0.9620803
39,-0.72976756,-0.6578205
40,-0.68552685,-0.7008259
41,-1.7535896,-0.19013359
42,-0.39509267,-1.1196855
43,-3.9257429,-0.019924615
44,-0.5526098,-0.8567162
45,-3.9737484,-0.018981831
46,-0.18698946,-1.7687413
47,-0.30595502,-1.3333973
48,-3.8164825,-0.022250762
49,-0.39103645,-1.1281095
50,-3.9879313,-0.01871195
51,-3.6158636,-0.027261997
52,-0.43484557,-1.0423206
53,-0.09553061,-2.3956933
54,-0.5583767,-0.84895223
55,-0.25072587,-1.5061401
56,-1.0562761,-0.4273249
57,-3.967164,-0.019108383
58,-0.09712941,-2.379883
59,-2.0166202,-0.14283693
60,-3.8696043,-0.021087373
61,-0.80926746,-0.58911884
62,-1.1018449,-0.40385273
63,-0.39680412,-1.1161627
64,-0.54893404,-0.86171997
65,-1.2208658,-0.34952143
66,-0.42533207,-1.0600247
67,-3.9559972,-0.019325074
68,-1.0149952,-0.4500506
69,-0.11207525,-2.2440991
70,-0.37875763,-1.1542673
71,-0.8786141,-0.5367559
72,-0.13911757,-2.0411882
73,-0.46708792,-0.9857076
74,-0.24395207,-1.5302811
75,-0.77239776,-0.6197188
76,-0.36309025,-1.1891619
77,-2.7857292,-0.0636686
78,-0.82071114,-0.5800302
79,-0.36025682,-1.1956646
80,-2.7985613,-0.06283078
81,-3.5076199,-0.030426426
82,-0.4960099,-0.9389342
83,-0.40395892,-1.1016316
84,-1.1501974,-0.3806373
85,-0.67121387,-0.7155724
86,-2.397249,-0.095374785
87,-0.70702654,-0.6794578
88,-0.5635315,-0.8421005
89,-0.39537495,-1.1191032
90,-3.6131787,-0.027336236
91,-0.62083405,-0.7710999
92,-1.0837432,-0.41298336
93,-0.41514504,-1.079529
94,-0.14615686,-1.9952632
95,-0.09452105,-2.4058213
96,-0.78895587,-0.6057206
97,-1.8585637,-0.16948003
98,-2.9393125,-0.05435282
99,-0.548849,-0.8618364
100,-0.1905664,-1.751525
101,-0.38831422,-1.1338227
102,-2.63417,-0.074484974
103,-0.80145854,-0.5954291
104,-0.63433814,-0.7556319
105,-0.45699692,-1.0028901
106,-2.3518429,-0.10003424
107,-3.9809084,-0.018845087
108,-0.10139452,-2.3390055
109,-0.28939912,-1.3811607
110,-0.7873316,-0.6070749
111,-0.3598617,-1.1965765
112,-0.62520504,-0.766044
113,-0.19747013,-1.7192788
114,-0.24702442,-1.519239
115,-3.4549804,-0.0320976
116,-3.0175118,-0.050159972
117,-0.17423722,-1.8331916
118,-1.5838346,-0.22964805
119,-3.862184,-0.021246102
120,-0.9026526,-0.52002215
121,-0.30166608,-1.3454785
122,-3.9490247,-0.019461636
123,-0.940853,-0.49477968
124,-2.8248343,-0.06115069
125,-3.821156,-0.022145946
126,-0.2133124,-1.6497586
127,-0.20863374,-1.669679
128,-0.38267434,-1.1458138
129,-0.2249556,-1.6022222
130,-0.7473455,-0.64173585
131,-0.0944768,-2.4062676
132,-3.7440479,-0.023942512
133,-2.4262655,-0.092516914
134,-0.09354435,-2.4157276
135,-2.863904,-0.05873737
136,-0.40277538,-1.1040136
137,-1.895432,-0.16281714
138,-0.8861015,-0.5314703
139,-0.10203608,-2.3330133
140,-0.5253704,-0.89486253
141,-0.7140197,-0.6727014
142,-0.6277431,-0.76313007
143,-0.77171564,-0.62030464
144,-2.318452,-0.10361303
145,-0.15229416,-1.9571223
146,-0.41588405,-1.0780945
147,-0.5447167,-0.86751497
148,-0.23943825,-1.5467914
149,-0.19276543,-1.741116
150,-0.19409801,-1.7348715
151,-3.5423727,-0.029371725
152,-0.4668861,-0.9860469
153,-1.0302782,-0.441467
154,-0.3567362,-1.2038299
155,-3.5425513,-0.0293664
156,-0.4348312,-1.0423472
157,-0.91063774,-0.51461214
158,-0.580379,-0.8202677
159,-0.1250105,-2.1412113
160,-0.61355287,-0.7796289
161,-0.27349508,-1.4301044
162,-0.17741396,-1.8166652
163,-0.57168,-0.83143544
164,-0.90534854,-0.5181874
165,-3.487627,-0.03105044
166,-0.4359069,-1.0403752
167,-3.9413388,-0.019613259
168,-0.92297673,-0.506393
169,-0.31177205,-1.3173223
170,-3.9566407,-0.019312562
171,-0.44966397,-1.015676
172,-0.38073155,-1.149994
173,-0.6165413,-0.7761119
174,-0.103143565,-2.3227623
175,-0.13821349,-2.0472667
176,-0.09423186,-2.4087434
177,-3.7372105,-0.0241087
178,-0.20508589,-1.6851174
179,-0.31398585,-1.3112957
180,-0.17671908,-1.8202527
181,-4.007912,-0.018338418
182,-0.11591506,-2.212295
183,-0.09842624,-2.367257
184,-0.517672,-0.90610826
185,-0.124770194,-2.1430178
186,-0.10208807,-2.332529
187,-1.1449268,-0.38308817
188,-2.5603864,-0.08042385
189,-3.3856616,-0.03444159
190,-3.5850046,-0.028128514
191,-0.7948281,-0.6008576
192,-0.09955813,-2.3563797
193,-1.5277798,-0.24464422
194,-3.7685993,-0.023355039
195,-0.47124696,-0.9787605
196,-3.4966445,-0.030767381
197,-0.093894295,-2.412165
198,-0.14656167,-1.9926946
199,-0.10907121,-2.269794
200,-0.20429426,-1.6886027
201,-0.5810769,-0.8193811
202,-0.1937673,-1.7364173
203,-0.65959704,-0.72786206
204,-1.3036623,-0.3168164
205,-3.7134392,-0.024695963
206,-0.5927624,-0.8047451
207,-0.1204914,-2.175818
208,-0.24969257,-1.5097746
209,-0.73550045,-0.652515
210,-0.1905664,-1.751525
211,-3.9219277,-0.020001622
212,-1.4110923,-0.2795509
213,-3.974521,-0.018967094
214,-0.96790993,-0.477836
215,-0.4186195,-1.0728116
216,-1.1245522,-0.39274326
217,-1.0367198,-0.43790966
218,-0.30328482,-1.3408957
219,-0.18861686,-1.7608639
220,-0.5428496,-0.87009925
221,-3.9525568,-0.019392304
222,-0.11856379,-2.1910005
223,-0.3377028,-1.2496932
224,-1.5961761,-0.22648668
225,-0.09713958,-2.3797824
226,-1.8658878,-0.16813317
227,-0.5544368,-0.85424507
228,-0.48584843,-0.95496666
229,-2.1087053,-0.12941983
230,-0.6328843,-0.75727594
231,-0.40007907,-1.1094723
232,-0.5708313,-0.83253694
233,-0.7562946,-0.63375163
234,-0.16444458,-1.8862774
235,-2.2863266,-0.10718345
236,-0.09572778,-2.3937292
237,-0.5179169,-0.9057471
238,-0.82070184,-0.58003765
239,-0.39285037,-1.1243294
240,-0.5390481,-0.87539655
241,-0.5625119,-0.8434493
242,-0.95098686,-0.4883461
243,-3.8930244,-0.020594219
244,-0.7506707,-0.6387535
245,-3.5796258,-0.028282305
246,-0.6235848,-0.7679127
247,-0.09349625,-2.4162185
248,-3.7350237,-0.024162112
249,-0.09421711,-2.4088922
250,-0.21542417,-1.6409255
251,-2.1672924,-0.121588364
252,-3.9381154,-0.019677198
253,-3.826036,-0.022036921
254,-1.0286703,-0.44236034
255,-3.9266803,-0.019905802
256,-3.9469078,-0.019503254
257,-1.1652558,-0.37373808
258,-1.4311922,-0.27315313
259,-0.25661403,-1.4857466
260,-1.730245,-0.19509196
261,-0.68120086,-0.705238
262,-1.892142,-0.16339993
263,-3.7561717,-0.023650564
264,-0.09801444,-2.3712468
265,-0.11794006,-2.1959693
266,-0.4690258,-0.98246104
267,-2.7642655,-0.06509587
268,-0.2930835,-1.3702631
269,-2.2585645,-0.110373475
270,-1.0662999,-0.4220215
